start,end,levelPrice,categories,tag
2024.08.19,2024.08.23,5675,weekly,weeklyUp3
2024.08.19,2024.08.23,5700,weekly,weeklyUp4
2024.08.19,2024.08.23,5721,weekly,weeklyUp5
2024.08.19,2024.08.23,5750,weekly,weeklyUp6
2024.08.20,2024.08.20,5602,daily_tuesday,dailyDown1
2024.08.20,2024.08.20,5586,daily_tuesday,dailyDown2
2024.08.20,2024.08.20,5620,daily_tuesday_pivot,dailyPivot
2024.08.20,2024.08.20,5666,daily_tuesday,dailyUp2
2024.08.20,2024.08.20,5676,daily_tuesday,dailyUp3
2024.08.21,2024.08.21,5602,daily_wednesday,dailyDown1
2024.08.21,2024.08.21,5586,daily_wednesday,dailyDown2
2024.08.21,2024.08.21,5631,daily_wednesday_pivot,dailyPivot
2024.08.21,2024.08.21,5644,daily_wednesday,dailyUp1
2024.08.21,2024.08.21,5666,daily_wednesday,dailyUp2
2024.08.21,2024.08.21,5676,daily_wednesday,dailyUp3
2024.08.22,2024.08.22,5620,daily_thursday,dailyDown1
2024.08.22,2024.08.22,5602,daily_thursday,dailyDown2
2024.08.22,2024.08.22,5666,daily_thursday,dailyUp1
2024.08.22,2024.08.22,5676,daily_thursday,dailyUp2
2024.08.22,2024.08.22,5690,daily_thursday,dailyUp3
2024.08.23,2024.08.23,5552,daily_friday,dailyDown2
2024.08.23,2024.08.23,5586,daily_friday_pivot,dailyPivot
2024.08.23,2024.08.23,5605,daily_friday,dailyUp1
2024.08.23,2024.08.23,5633,daily_friday,dailyUp2
2024.08.26,2024.08.26,5633,daily_monday,dailyDown1
2024.08.26,2024.08.26,5610,daily_monday,dailyDown2
2024.08.26,2024.08.26,5676,daily_monday,dailyUp1
2024.08.26,2024.08.26,5700,daily_monday,dailyUp3
2024.08.26,2024.08.30,5614,weekly,weeklyDown1
2024.08.26,2024.08.30,5586,weekly_stacked_friday_thursday_tuesday_wednesday,weeklyDown2
2024.08.26,2024.08.30,5555,weekly,weeklyDown3
2024.08.26,2024.08.30,5530,weekly,weeklyDown4
2024.08.26,2024.08.30,5487,weekly,weeklyDown5
2024.08.26,2024.08.30,5455,weekly,weeklyDown6
2024.08.26,2024.08.30,5654,weekly_pivot_stacked_monday,weeklyPivot
2024.08.26,2024.08.30,5690,weekly_stacked_monday,weeklyUp1
2024.08.26,2024.08.30,5721,weekly,weeklyUp2
2024.08.26,2024.08.30,5745,weekly,weeklyUp3
2024.08.26,2024.08.30,5770,weekly,weeklyUp4
2024.08.26,2024.08.30,5800,weekly,weeklyUp5
2024.08.26,2024.08.30,5830,weekly,weeklyUp6
2024.08.27,2024.08.27,5613,daily_tuesday,dailyDown1
2024.08.27,2024.08.27,5646,daily_tuesday_pivot,dailyPivot
2024.08.27,2024.08.27,5661,daily_tuesday,dailyUp1
2024.08.27,2024.08.27,5676,daily_tuesday,dailyUp2
2024.08.28,2024.08.28,5613,daily_wednesday,dailyDown1
2024.08.28,2024.08.28,5646,daily_wednesday_pivot,dailyPivot
2024.08.28,2024.08.28,5661,daily_wednesday,dailyUp1
2024.08.28,2024.08.28,5676,daily_wednesday,dailyUp2
2024.08.29,2024.08.29,5572,daily_thursday,dailyDown1
2024.08.29,2024.08.29,5552,daily_thursday,dailyDown2
2024.08.29,2024.08.29,5613,daily_thursday,dailyUp1
2024.08.29,2024.08.29,5646,daily_thursday,dailyUp2
2024.08.30,2024.08.30,5572,daily_friday,dailyDown2
2024.08.30,2024.08.30,5610,daily_friday_pivot,dailyPivot
2024.08.30,2024.08.30,5646,daily_friday,dailyUp1
2024.08.30,2024.08.30,5656,daily_friday,dailyUp2
2024.09.02,2024.09.02,5620,daily_monday,dailyDown1
2024.09.02,2024.09.02,5610,daily_monday,dailyDown2
2024.09.02,2024.09.02,5676,daily_monday,dailyUp1
2024.09.02,2024.09.02,5700,daily_monday,dailyUp3
2024.09.02,2024.09.06,5612,weekly,weeklyDown1
2024.09.02,2024.09.06,5586,weekly,weeklyDown2
2024.09.02,2024.09.06,5555,weekly,weeklyDown3
2024.09.02,2024.09.06,5530,weekly_stacked_friday_thursday_wednesday,weeklyDown4
2024.09.02,2024.09.06,5487,weekly_stacked_friday_thursday_wednesday,weeklyDown5
2024.09.02,2024.09.06,5455,weekly,weeklyDown6
2024.09.02,2024.09.06,5646,weekly_pivot_stacked_monday,weeklyPivot
2024.09.02,2024.09.06,5690,weekly_stacked_monday,weeklyUp1
2024.09.02,2024.09.06,5721,weekly,weeklyUp2
2024.09.02,2024.09.06,5745,weekly,weeklyUp3
2024.09.02,2024.09.06,5770,weekly,weeklyUp4
2024.09.02,2024.09.06,5800,weekly,weeklyUp5
2024.09.02,2024.09.06,5830,weekly,weeklyUp6
2024.09.04,2024.09.04,5517,daily_wednesday,dailyDown2
2024.09.04,2024.09.04,5545,daily_wednesday_pivot,dailyPivot
2024.09.04,2024.09.04,5569,daily_wednesday,dailyUp1
2024.09.04,2024.09.04,5579,daily_wednesday,dailyUp2
2024.09.04,2024.09.04,5593,daily_wednesday,dailyUp3
2024.09.05,2024.09.05,5517,daily_thursday,dailyDown2
2024.09.05,2024.09.05,5545,daily_thursday_pivot,dailyPivot
2024.09.05,2024.09.05,5569,daily_thursday,dailyUp1
2024.09.05,2024.09.05,5579,daily_thursday,dailyUp2
2024.09.05,2024.09.05,5593,daily_thursday,dailyUp3
2024.09.06,2024.09.06,5468,daily_friday,dailyDown2
2024.09.06,2024.09.06,5456,daily_friday,dailyDown3
2024.09.06,2024.09.06,5540,daily_friday,dailyUp1
2024.09.06,2024.09.06,5569,daily_friday,dailyUp2
2024.09.06,2024.09.06,5579,daily_friday,dailyUp3
2024.09.09,2024.09.09,5367,daily_monday,dailyDown2
2024.09.09,2024.09.09,5412,daily_monday_pivot,dailyPivot
2024.09.09,2024.09.09,5472,daily_monday,dailyUp2
2024.09.09,2024.09.09,5482,daily_monday,dailyUp3
2024.09.09,2024.09.13,5396,weekly_stacked_monday,weeklyDown1
2024.09.09,2024.09.13,5345,weekly,weeklyDown2
2024.09.09,2024.09.13,5290,weekly,weeklyDown3
2024.09.09,2024.09.13,5260,weekly,weeklyDown4
2024.09.09,2024.09.13,5230,weekly,weeklyDown5
2024.09.09,2024.09.13,5200,weekly,weeklyDown6
2024.09.09,2024.09.13,5435,weekly_pivot_stacked_monday_tuesday_wednesday,weeklyPivot
2024.09.09,2024.09.13,5480,weekly_stacked_wednesday,weeklyUp1
2024.09.09,2024.09.13,5530,weekly_stacked_thursday_tuesday_wednesday,weeklyUp2
2024.09.09,2024.09.13,5550,weekly_stacked_wednesday,weeklyUp3
2024.09.09,2024.09.13,5580,weekly_stacked_friday_thursday,weeklyUp4
2024.09.09,2024.09.13,5612,weekly,weeklyUp5
2024.09.09,2024.09.13,5646,weekly_stacked_friday,weeklyUp6
2024.09.10,2024.09.10,5412,daily_tuesday,dailyDown2
2024.09.10,2024.09.10,5462,daily_tuesday_pivot,dailyPivot
2024.09.10,2024.09.10,5490,daily_tuesday,dailyUp1
2024.09.10,2024.09.10,5500,daily_tuesday,dailyUp2
2024.09.11,2024.09.11,5456,daily_wednesday,dailyDown2
2024.09.11,2024.09.11,5502,daily_wednesday_pivot,dailyPivot
2024.09.12,2024.09.12,5506,daily_thursday,dailyDown2
2024.09.12,2024.09.12,5548,daily_thursday_pivot,dailyPivot
2024.09.12,2024.09.12,5603,daily_thursday,dailyUp2
2024.09.13,2024.09.13,5548,daily_friday,dailyDown2
2024.09.13,2024.09.13,5607,daily_friday_pivot,dailyPivot
2024.09.13,2024.09.13,5626,daily_friday,dailyUp1
2024.09.16,2024.09.16,5642,daily_monday,dailyDown2
2024.09.16,2024.09.20,5665,weekly_stacked_monday_tuesday_wednesday,weeklyDown1
2024.09.16,2024.09.20,5629,weekly_stacked_thursday_wednesday,weeklyDown2
2024.09.16,2024.09.20,5585,weekly,weeklyDown3
2024.09.16,2024.09.20,5560,weekly,weeklyDown4
2024.09.16,2024.09.20,5530,weekly,weeklyDown5
2024.09.16,2024.09.20,5506,weekly,weeklyDown6
2024.09.16,2024.09.20,5691,weekly_pivot_stacked_monday,weeklyPivot
2024.09.16,2024.09.20,5721,weekly_stacked_friday_monday_thursday_tuesday_wednesday,weeklyUp1
2024.09.16,2024.09.20,5735,weekly_stacked_monday_tuesday,weeklyUp2
2024.09.16,2024.09.20,5795,weekly,weeklyUp3
2024.09.16,2024.09.20,5820,weekly_stacked_friday,weeklyUp4
2024.09.16,2024.09.20,5840,weekly,weeklyUp5
2024.09.16,2024.09.20,5865,weekly,weeklyUp6
2024.09.17,2024.09.17,5685,daily_tuesday,dailyDown1
2024.09.17,2024.09.17,5642,daily_tuesday,dailyDown3
2024.09.17,2024.09.17,5701,daily_tuesday_pivot,dailyPivot
2024.09.18,2024.09.18,5685,daily_wednesday,dailyDown1
2024.09.18,2024.09.18,5642,daily_wednesday,dailyDown3
2024.09.18,2024.09.18,5701,daily_wednesday_pivot,dailyPivot
2024.09.18,2024.09.18,5737,daily_wednesday,dailyUp2
2024.09.18,2024.09.18,5755,daily_wednesday,dailyUp3
2024.09.19,2024.09.19,5669,daily_thursday,dailyDown1
2024.09.19,2024.09.19,5642,daily_thursday,dailyDown2
2024.09.19,2024.09.19,5682,daily_thursday_pivot,dailyPivot
2024.09.19,2024.09.19,5701,daily_thursday,dailyUp1
2024.09.19,2024.09.19,5731,daily_thursday,dailyUp3
2024.09.20,2024.09.20,5756,daily_friday,dailyDown1
2024.09.20,2024.09.20,5731,daily_friday,dailyDown2
2024.09.20,2024.09.20,5785,daily_friday_pivot,dailyPivot
2024.09.20,2024.09.20,5797,daily_friday,dailyUp1
2024.09.23,2024.09.23,5740,daily_monday,dailyDown1
2024.09.23,2024.09.23,5721,daily_monday,dailyDown2
2024.09.23,2024.09.23,5769,daily_monday_pivot,dailyPivot
2024.09.23,2024.09.23,5785,daily_monday,dailyUp1
2024.09.23,2024.09.27,5698,weekly,weeklyDown1
2024.09.23,2024.09.27,5665,weekly,weeklyDown2
2024.09.23,2024.09.27,5640,weekly,weeklyDown3
2024.09.23,2024.09.27,5585,weekly,weeklyDown4
2024.09.23,2024.09.27,5560,weekly,weeklyDown5
2024.09.23,2024.09.27,5529,weekly,weeklyDown6
2024.09.23,2024.09.27,5730,weekly_pivot,weeklyPivot
2024.09.23,2024.09.27,5797,weekly_stacked_monday_tuesday_wednesday,weeklyUp1
2024.09.23,2024.09.27,5820,weekly_stacked_thursday_tuesday_wednesday,weeklyUp2
2024.09.23,2024.09.27,5860,weekly,weeklyUp3
2024.09.23,2024.09.27,5885,weekly,weeklyUp4
2024.09.23,2024.09.27,5910,weekly,weeklyUp5
2024.09.23,2024.09.27,5939,weekly,weeklyUp6
2024.09.24,2024.09.24,5754,daily_tuesday,dailyDown1
2024.09.24,2024.09.24,5740,daily_tuesday,dailyDown2
2024.09.24,2024.09.24,5721,daily_tuesday,dailyDown3
2024.09.24,2024.09.24,5781,daily_tuesday_pivot,dailyPivot
2024.09.25,2024.09.25,5774,daily_wednesday,dailyDown1
2024.09.25,2024.09.25,5750,daily_wednesday,dailyDown2
2024.09.25,2024.09.25,5740,daily_wednesday,dailyDown3
2024.09.25,2024.09.25,5841,daily_wednesday,dailyUp2
2024.09.26,2024.09.26,5750,daily_thursday,dailyDown1
2024.09.26,2024.09.26,5740,daily_thursday,dailyDown2
2024.09.26,2024.09.26,5783,daily_thursday_pivot,dailyPivot
2024.09.26,2024.09.26,5798,daily_thursday,dailyUp1
2024.09.27,2024.09.27,5789,daily_friday,dailyDown1
2024.09.27,2024.09.27,5763,daily_friday,dailyDown2
2024.09.27,2024.09.27,5808,daily_friday_pivot,dailyPivot
2024.09.27,2024.09.27,5824,daily_friday,dailyUp1
2024.09.27,2024.09.27,5841,daily_friday,dailyUp2
2024.09.30,2024.09.30,5763,daily_monday,dailyDown1
2024.09.30,2024.09.30,5805,daily_monday,dailyUp1
2024.09.30,2024.09.30,5840,daily_monday,dailyUp3
2024.09.30,2024.10.04,5740,weekly_stacked_monday_thursday_wednesday,weeklyDown1
2024.09.30,2024.10.04,5700,weekly,weeklyDown2
2024.09.30,2024.10.04,5675,weekly,weeklyDown3
2024.09.30,2024.10.04,5585,weekly,weeklyDown4
2024.09.30,2024.10.04,5529,weekly,weeklyDown5
2024.09.30,2024.10.04,5782,weekly_pivot_stacked_monday,weeklyPivot
2024.09.30,2024.10.04,5830,weekly_stacked_monday_tuesday,weeklyUp1
2024.09.30,2024.10.04,5885,weekly,weeklyUp2
2024.09.30,2024.10.04,5910,weekly,weeklyUp3
2024.09.30,2024.10.04,5939,weekly,weeklyUp4
2024.09.30,2024.10.04,5965,weekly,weeklyUp5
2024.10.01,2024.10.01,5789,daily_tuesday,dailyDown1
2024.10.01,2024.10.01,5763,daily_tuesday,dailyDown2
2024.10.01,2024.10.01,5799,daily_tuesday_pivot,dailyPivot
2024.10.01,2024.10.01,5840,daily_tuesday,dailyUp2
2024.10.01,2024.10.01,5863,daily_tuesday,dailyUp3
2024.10.02,2024.10.02,5721,daily_wednesday,dailyDown2
2024.10.02,2024.10.02,5772,daily_wednesday_pivot,dailyPivot
2024.10.02,2024.10.02,5799,daily_wednesday,dailyUp1
2024.10.02,2024.10.02,5809,daily_wednesday,dailyUp2
2024.10.03,2024.10.03,5721,daily_thursday,dailyDown2
2024.10.03,2024.10.03,5772,daily_thursday_pivot,dailyPivot
2024.10.03,2024.10.03,5799,daily_thursday,dailyUp1
2024.10.03,2024.10.03,5809,daily_thursday,dailyUp2
2024.10.04,2024.10.04,5731,daily_friday,dailyDown1
2024.10.04,2024.10.04,5721,daily_friday,dailyDown2
2024.10.04,2024.10.04,5698,daily_friday,dailyDown3
2024.10.04,2024.10.04,5772,daily_friday_pivot,dailyPivot
2024.10.04,2024.10.04,5799,daily_friday,dailyUp1
2024.10.04,2024.10.04,5809,daily_friday,dailyUp2
2024.10.07,2024.10.07,5772,daily_monday,dailyDown1
2024.10.07,2024.10.07,5753,daily_monday,dailyDown2
2024.10.07,2024.10.07,5827,daily_monday,dailyUp1
2024.10.07,2024.10.07,5848,daily_monday,dailyUp3
2024.10.07,2024.10.11,5738,weekly,weeklyDown1
2024.10.07,2024.10.11,5700,weekly,weeklyDown2
2024.10.07,2024.10.11,5675,weekly,weeklyDown3
2024.10.07,2024.10.11,5629,weekly,weeklyDown4
2024.10.07,2024.10.11,5585,weekly,weeklyDown5
2024.10.07,2024.10.11,5798,weekly_pivot_stacked_monday_tuesday,weeklyPivot
2024.10.07,2024.10.11,5830,weekly_stacked_monday_wednesday,weeklyUp1
2024.10.07,2024.10.11,5878,weekly_stacked_friday_thursday,weeklyUp2
2024.10.07,2024.10.11,5910,weekly,weeklyUp3
2024.10.07,2024.10.11,5935,weekly,weeklyUp4
2024.10.07,2024.10.11,5965,weekly,weeklyUp5
2024.10.08,2024.10.08,5734,daily_tuesday,dailyDown1
2024.10.08,2024.10.08,5724,daily_tuesday,dailyDown2
2024.10.08,2024.10.08,5698,daily_tuesday,dailyDown3
2024.10.08,2024.10.08,5755,daily_tuesday_pivot,dailyPivot
2024.10.08,2024.10.08,5767,daily_tuesday,dailyUp1
2024.10.08,2024.10.08,5785,daily_tuesday,dailyUp2
2024.10.09,2024.10.09,5775,daily_wednesday,dailyDown1
2024.10.09,2024.10.09,5755,daily_wednesday,dailyDown2
2024.10.09,2024.10.09,5734,daily_wednesday,dailyDown3
2024.10.09,2024.10.09,5800,daily_wednesday_pivot,dailyPivot
2024.10.09,2024.10.09,5827,daily_wednesday,dailyUp1
2024.10.09,2024.10.09,5848,daily_wednesday,dailyUp3
2024.10.09,2024.10.09,5863,daily_wednesday,dailyUp4
2024.10.10,2024.10.10,5820,daily_thursday,dailyDown1
2024.10.10,2024.10.10,5800,daily_thursday,dailyDown2
2024.10.10,2024.10.10,5785,daily_thursday,dailyDown3
2024.10.10,2024.10.10,5840,daily_thursday_pivot,dailyPivot
2024.10.10,2024.10.10,5863,daily_thursday,dailyUp1
2024.10.11,2024.10.11,5820,daily_friday,dailyDown1
2024.10.11,2024.10.11,5800,daily_friday,dailyDown2
2024.10.11,2024.10.11,5785,daily_friday,dailyDown3
2024.10.11,2024.10.11,5840,daily_friday_pivot,dailyPivot
2024.10.11,2024.10.11,5863,daily_friday,dailyUp1
2024.10.14,2024.10.14,5800,daily_monday,dailyDown2
2024.10.14,2024.10.14,5846,daily_monday_pivot,dailyPivot
2024.10.14,2024.10.14,5868,daily_monday,dailyUp1
2024.10.14,2024.10.14,5910,daily_monday,dailyUp3
2024.10.14,2024.10.18,5785,weekly,weeklyDown1
2024.10.14,2024.10.18,5730,weekly,weeklyDown2
2024.10.14,2024.10.18,5700,weekly,weeklyDown3
2024.10.14,2024.10.18,5665,weekly,weeklyDown4
2024.10.14,2024.10.18,5629,weekly,weeklyDown5
2024.10.14,2024.10.18,5827,weekly_pivot_stacked_monday_wednesday,weeklyPivot
2024.10.14,2024.10.18,5878,weekly_stacked_monday_tuesday,weeklyUp1
2024.10.14,2024.10.18,5930,weekly_stacked_friday_thursday_tuesday,weeklyUp2
2024.10.14,2024.10.18,5970,weekly,weeklyUp3
2024.10.14,2024.10.18,6000,weekly,weeklyUp4
2024.10.14,2024.10.18,6030,weekly,weeklyUp5
2024.10.15,2024.10.15,5896,daily_tuesday,dailyDown1
2024.10.15,2024.10.15,5868,daily_tuesday,dailyDown3
2024.10.15,2024.10.15,5912,daily_tuesday_pivot,dailyPivot
2024.10.15,2024.10.15,5950,daily_tuesday,dailyUp2
2024.10.15,2024.10.15,5960,daily_tuesday,dailyUp3
2024.10.16,2024.10.16,5846,daily_wednesday,dailyDown1
2024.10.16,2024.10.16,5800,daily_wednesday,dailyDown3
2024.10.16,2024.10.16,5868,daily_wednesday_pivot,dailyPivot
2024.10.16,2024.10.16,5891,daily_wednesday,dailyUp1
2024.10.16,2024.10.16,5912,daily_wednesday,dailyUp2
2024.10.17,2024.10.17,5868,daily_thursday,dailyDown1
2024.10.17,2024.10.17,5846,daily_thursday,dailyDown2
2024.10.17,2024.10.17,5891,daily_thursday_pivot,dailyPivot
2024.10.17,2024.10.17,5912,daily_thursday,dailyUp1
2024.10.18,2024.10.18,5868,daily_friday,dailyDown1
2024.10.18,2024.10.18,5846,daily_friday,dailyDown2
2024.10.18,2024.10.18,5891,daily_friday_pivot,dailyPivot
2024.10.18,2024.10.18,5913,daily_friday,dailyUp1
2024.10.21,2024.10.21,5860,daily_monday,dailyDown2
2024.10.21,2024.10.21,5914,daily_monday_pivot,dailyPivot
2024.10.21,2024.10.21,5944,daily_monday,dailyUp2
2024.10.21,2024.10.25,5850,weekly_stacked_tuesday_wednesday,weeklyDown1
2024.10.21,2024.10.25,5815,weekly,weeklyDown2
2024.10.21,2024.10.25,5785,weekly,weeklyDown3
2024.10.21,2024.10.25,5730,weekly,weeklyDown4
2024.10.21,2024.10.25,5700,weekly,weeklyDown5
2024.10.21,2024.10.25,5887,weekly_pivot_stacked_monday_tuesday,weeklyPivot
2024.10.21,2024.10.25,5927,weekly_stacked_monday_tuesday_wednesday,weeklyUp1
2024.10.21,2024.10.25,5963,weekly,weeklyUp2
2024.10.21,2024.10.25,6000,weekly,weeklyUp3
2024.10.21,2024.10.25,6030,weekly,weeklyUp4
2024.10.21,2024.10.25,6060,weekly,weeklyUp5
2024.10.22,2024.10.22,5860,daily_tuesday,dailyDown2
2024.10.22,2024.10.22,5914,daily_tuesday_pivot,dailyPivot
2024.10.22,2024.10.22,5944,daily_tuesday,dailyUp2
2024.10.23,2024.10.23,5860,daily_wednesday,dailyDown1
2024.10.23,2024.10.23,5881,daily_wednesday_pivot,dailyPivot
2024.10.23,2024.10.23,5904,daily_wednesday,dailyUp1
2024.10.23,2024.10.23,5914,daily_wednesday,dailyUp2
2024.11.05,2024.11.05,5721,daily_tuesday,dailyDown1
2024.11.05,2024.11.05,5697,daily_tuesday,dailyDown2
2024.11.05,2024.11.05,5675,daily_tuesday,dailyDown3
2024.11.05,2024.11.05,5747,daily_tuesday_pivot,dailyPivot
2024.11.05,2024.11.05,5772,daily_tuesday,dailyUp1
2024.11.05,2024.11.05,5801,daily_tuesday,dailyUp2
2024.11.06,2024.11.06,5772,daily_wednesday,dailyDown1
2024.11.06,2024.11.06,5747,daily_wednesday,dailyDown2
2024.11.06,2024.11.06,5801,daily_wednesday_pivot,dailyPivot
2024.11.06,2024.11.06,5845,daily_wednesday,dailyUp1
2024.11.06,2024.11.06,5870,daily_wednesday,dailyUp2
2024.11.07,2024.11.07,5925,daily_thursday,dailyDown1
2024.11.07,2024.11.07,5900,daily_thursday,dailyDown2
2024.11.07,2024.11.07,5946,daily_thursday_pivot,dailyPivot
2024.11.07,2024.11.07,5980,daily_thursday,dailyUp1
2024.11.07,2024.11.07,6000,daily_thursday,dailyUp2
2024.11.08,2024.11.08,5981,daily_friday,dailyDown1
2024.11.08,2024.11.08,5967,daily_friday,dailyDown2
2024.11.08,2024.11.08,6001,daily_friday_pivot,dailyPivot
2024.11.08,2024.11.08,6030,daily_friday,dailyUp1
2024.11.08,2024.11.08,6055,daily_friday,dailyUp2
2024.11.11,2024.11.11,5995,daily_monday,dailyDown1
2024.11.11,2024.11.11,5985,daily_monday,dailyDown2
2024.11.11,2024.11.11,6040,daily_monday,dailyUp1
2024.11.11,2024.11.11,6066,daily_monday,dailyUp2
2024.11.11,2024.11.15,5967,weekly_stacked_thursday_wednesday,weeklyDown1
2024.11.11,2024.11.15,5925,weekly_stacked_friday,weeklyDown2
2024.11.11,2024.11.15,5900,weekly,weeklyDown3
2024.11.11,2024.11.15,5870,weekly,weeklyDown4
2024.11.11,2024.11.15,5813,weekly,weeklyDown5
2024.11.11,2024.11.15,6014,weekly_pivot_stacked_monday_thursday_tuesday_wednesday,weeklyPivot
2024.11.11,2024.11.15,5040,weekly,weeklyUp1
2024.11.11,2024.11.15,6095,weekly,weeklyUp2
2024.11.11,2024.11.15,6125,weekly,weeklyUp3
2024.11.11,2024.11.15,6150,weekly,weeklyUp4
2024.11.11,2024.11.15,6180,weekly,weeklyUp5
2024.11.12,2024.11.12,5995,daily_tuesday,dailyDown1
2024.11.12,2024.11.12,5985,daily_tuesday,dailyDown2
2024.11.12,2024.11.12,6040,daily_tuesday,dailyUp1
2024.11.12,2024.11.12,6053,daily_tuesday,dailyUp2
2024.11.12,2024.11.12,6066,daily_tuesday,dailyUp3
2024.11.13,2024.11.13,5994,daily_wednesday,dailyDown1
2024.11.13,2024.11.13,6034,daily_wednesday,dailyUp1
2024.11.13,2024.11.13,6053,daily_wednesday,dailyUp2
2024.11.14,2024.11.14,5994,daily_thursday,dailyDown1
2024.11.14,2024.11.14,6034,daily_thursday,dailyUp1
2024.11.14,2024.11.14,6053,daily_thursday,dailyUp2
2024.11.15,2024.11.15,5946,daily_friday,dailyDown1
2024.11.15,2024.11.15,5979,daily_friday_pivot,dailyPivot
2024.11.15,2024.11.15,6000,daily_friday,dailyUp1
2024.11.15,2024.11.15,6015,daily_friday,dailyUp2
2024.11.15,2024.11.15,6025,daily_friday,dailyUp3
2024.11.18,2024.11.18,5879,daily_monday,dailyDown1
2024.11.18,2024.11.18,5855,daily_monday,dailyDown2
2024.11.18,2024.11.18,5900,daily_monday_pivot,dailyPivot
2024.11.18,2024.11.18,5942,daily_monday,dailyUp2
2024.11.18,2024.11.22,5876,weekly,weeklyDown1
2024.11.18,2024.11.22,5813,weekly,weeklyDown2
2024.11.18,2024.11.22,5800,weekly,weeklyDown3
2024.11.18,2024.11.22,5775,weekly,weeklyDown4
2024.11.18,2024.11.22,5721,weekly,weeklyDown5
2024.11.18,2024.11.22,5925,weekly_pivot_stacked_friday_monday_thursday_tuesday_wednesday,weeklyPivot
2024.11.18,2024.11.22,5968,weekly_stacked_thursday_tuesday_wednesday,weeklyUp1
2024.11.18,2024.11.22,6000,weekly_stacked_friday,weeklyUp2
2024.11.18,2024.11.22,6025,weekly_stacked_friday,weeklyUp3
2024.11.18,2024.11.22,6053,weekly,weeklyUp4
2024.11.18,2024.11.22,6095,weekly,weeklyUp5
2024.11.19,2024.11.19,5900,daily_tuesday,dailyDown1
2024.11.19,2024.11.19,5879,daily_tuesday,dailyDown2
2024.11.19,2024.11.19,5942,daily_tuesday,dailyUp1
2024.11.20,2024.11.20,5917,daily_wednesday,dailyDown2
2024.11.20,2024.11.20,5901,daily_wednesday,dailyDown3
2024.11.20,2024.11.20,5942,daily_wednesday_pivot,dailyPivot
2024.11.20,2024.11.20,5979,daily_wednesday,dailyUp2
2024.11.21,2024.11.21,5911,daily_thursday,dailyDown2
2024.11.21,2024.11.21,5897,daily_thursday,dailyDown3
2024.11.21,2024.11.21,5942,daily_thursday_pivot,dailyPivot
2024.11.21,2024.11.21,5979,daily_thursday,dailyUp2
2024.11.22,2024.11.22,5947,daily_friday,dailyDown1
2024.11.22,2024.11.22,5915,daily_friday,dailyDown3
2024.11.22,2024.11.22,5969,daily_friday_pivot,dailyPivot
2024.11.22,2024.11.22,6015,daily_friday,dailyUp2
2024.11.25,2024.11.25,5991,daily_monday_pivot,dailyPivot
2024.11.25,2024.11.25,6025,daily_monday,dailyUp2
2024.11.25,2024.11.29,5947,weekly_stacked_monday,weeklyDown1
2024.11.25,2024.11.29,5905,weekly,weeklyDown2
2024.11.25,2024.11.29,5880,weekly,weeklyDown3
2024.11.25,2024.11.29,5855,weekly,weeklyDown4
2024.11.25,2024.11.29,5813,weekly,weeklyDown5
2024.11.25,2024.11.29,5970,weekly_pivot_stacked_monday_thursday_tuesday,weeklyPivot
2024.11.25,2024.11.29,6015,weekly_stacked_monday,weeklyUp1
2024.11.25,2024.11.29,6045,weekly_stacked_thursday_tuesday_wednesday,weeklyUp2
2024.11.25,2024.11.29,6070,weekly_stacked_wednesday,weeklyUp3
2024.11.25,2024.11.29,6095,weekly,weeklyUp4
2024.11.25,2024.11.29,6120,weekly,weeklyUp5
2024.11.26,2024.11.26,5991,daily_tuesday,dailyDown1
2024.11.26,2024.11.26,6009,daily_tuesday_pivot,dailyPivot
2024.11.26,2024.11.26,6027,daily_tuesday,dailyUp1
2024.11.26,2024.11.26,6053,daily_tuesday,dailyUp3
2024.11.27,2024.11.27,6017,daily_wednesday,dailyDown1
2024.11.27,2024.11.27,6000,daily_wednesday,dailyDown2
2024.11.27,2024.11.27,5990,daily_wednesday,dailyDown3
2024.11.27,2024.11.27,6035,daily_wednesday_pivot,dailyPivot
2024.11.27,2024.11.27,6053,daily_wednesday,dailyUp2
2024.11.28,2024.11.28,5994,daily_thursday,dailyDown1
2024.11.28,2024.11.28,6019,daily_thursday_pivot,dailyPivot
2024.11.28,2024.11.28,6035,daily_thursday,dailyUp1
2024.11.28,2024.11.28,6053,daily_thursday,dailyUp3
2024.12.02,2024.12.02,6025,daily_monday,dailyDown1
2024.12.02,2024.12.02,6070,daily_monday,dailyUp1
2024.12.02,2024.12.06,6015,weekly_stacked_monday_tuesday_wednesday,weeklyDown1
2024.12.02,2024.12.06,5970,weekly,weeklyDown2
2024.12.02,2024.12.06,5945,weekly,weeklyDown3
2024.12.02,2024.12.06,5920,weekly,weeklyDown4
2024.12.02,2024.12.06,5880,weekly,weeklyDown5
2024.12.02,2024.12.06,6045,weekly_pivot_stacked_monday_tuesday_wednesday,weeklyPivot
2024.12.02,2024.12.06,6095,weekly_stacked_monday_tuesday_wednesday,weeklyUp1
2024.12.02,2024.12.06,6135,weekly_stacked_thursday,weeklyUp2
2024.12.02,2024.12.06,6160,weekly,weeklyUp3
2024.12.02,2024.12.06,6185,weekly,weeklyUp4
2024.12.02,2024.12.06,6210,weekly,weeklyUp5
2024.12.03,2024.12.03,6025,daily_tuesday,dailyDown2
2024.12.03,2024.12.03,6056,daily_tuesday_pivot,dailyPivot
